image_name,x1,y1,x2,y2
1104422331_4053183073.jpg,0.0040,0.0460,0.9700,0.9330
1127958446_4025271151.jpg,0.1370,0.2010,0.8230,0.9940
953530999_3858172120.jpg,0.0380,0.0930,0.9400,0.8240
1074405255_3964907083.jpg,0.0120,0.2990,0.9880,0.8930
1027380597_3686476617.jpg,0.0170,0.0140,0.9840,0.9780
978896203_3849852584.jpg,0.0070,0.1960,0.9750,0.7400
1187262717_3856482246.jpg,0.0790,0.1470,0.9430,0.9830
1089726465_4046422742.jpg,0.0170,0.1210,0.9900,0.8810
1086118046_3837491491.jpg,-0.0020,0.2720,0.9850,0.9370
1181053685_4025101052.jpg,0.0050,0.0100,0.9900,0.9900
1203546001_3921401550.jpg,0.0770,0.0930,0.8800,0.8730
1050186436_4039423852.jpg,0.1780,0.0910,0.9280,0.8680
548717172_4027024770.jpg,0.0330,0.1290,0.9850,0.9810
945387790_3745542415.jpg,0.2910,0.2200,0.6810,0.9190
1128156356_3904871921.jpg,0.0100,0.0030,0.9870,0.9650
558271515_3892670734.jpg,0.0680,0.0170,0.8680,0.8810
941169196_3680160833.jpg,0.0150,0.1010,0.9680,0.9110
980934416_3990721590.jpg,0.0380,0.0900,0.9530,0.9580
1170301118_3818153510.jpg,0.2170,0.1130,0.7470,0.9830
1183197999_4118611647.jpg,0.0350,0.1610,0.9790,0.9300
1159182894_3715828024.jpg,0.1350,0.1570,0.4950,0.7930
999183720_3677799227.jpg,0.0150,0.0100,0.9540,0.9900
1044661985_3948322859.jpg,0.0100,0.0050,0.9930,0.9800
1126517793_3791996123.jpg,0.0150,0.0810,0.9850,0.9940
1144040117_3727433791.jpg,0.0270,0.0040,0.9820,0.9280
985206496_3813319816.jpg,0.0260,0.0080,0.9260,0.9530
1120068018_3900583557.jpg,0.0170,0.0630,0.9930,0.9700
1027534288_3878359395.jpg,0.0400,0.0230,0.9830,0.8730
1021457256_3789921462.jpg,0.0470,0.1900,0.9100,0.7870
963249445_3909010676.jpg,0.0530,0.0350,0.9770,0.8950
1144213498_3866250384.jpg,0.0230,0.0100,0.9800,0.9950
561949067_3793664842.jpg,0.1730,0.0030,0.7190,0.9830
1156706910_3773267368.jpg,0.3630,0.0900,0.9430,0.9530
1144927093_3952948764.jpg,0.0530,0.1610,0.9960,0.9170
1196135594_3722042987.jpg,0.0200,0.0220,0.9880,0.9820
1180998453_4005494260.jpg,0.1530,0.0500,0.8870,0.9520
1000894486_3938709991.jpg,0.0900,0.3100,0.9450,0.8130
1074184395_4092191569.jpg,0.1630,0.4370,0.9500,0.9880
952289896_4016855639.jpg,0.0170,0.0080,0.9830,0.9800
1005851037_3710011343.jpg,0.0350,0.1470,0.9750,0.9530
1217747826_4116238766.jpg,0.1180,0.0500,0.9580,0.9600
1163585800_4058841036.jpg,0.1130,0.0000,0.9220,0.9680
960594159_3772457623.jpg,0.0000,0.0080,0.9800,0.9750
1176353786_4040821757.jpg,0.0540,0.0270,0.9040,0.9350
940717547_3868898685.jpg,0.0900,0.0940,0.9370,0.8980
1017821328_3947752474.jpg,0.0100,0.0170,0.9850,0.9630
999695525_3896072347.jpg,0.0190,0.0000,0.9950,0.9730
939478740_4107874094.jpg,0.0030,0.0070,0.9950,0.9930
1104292228_4060291740.jpg,0.2330,0.3030,0.7880,0.7800
1018497240_4088042874.jpg,0.0090,0.3250,0.9620,0.9010
968570313_3827012310.jpg,0.0720,0.0180,0.8920,0.9650
1082215273_3987523564.jpg,0.3080,0.0630,0.7590,0.9700
1078633491_4018638304.jpg,0.2890,0.0000,0.8110,0.9830
1023985285_3736916917.jpg,0.0230,0.0300,0.9430,0.9180
1076021971_3836882374.jpg,0.1070,0.4160,0.9570,0.7130
558630789_3782902646.jpg,0.0270,0.0160,0.9590,0.9810
1146137827_3872098164.jpg,0.0520,0.0170,0.9720,0.9920
942949981_3840036001.jpg,0.0410,0.0450,0.9730,0.9430
1007109867_3797609956.jpg,0.0060,0.0030,0.9250,0.9760
1096021410_3790387053.jpg,0.0150,0.0040,0.9880,0.9700
1152779875_3950526370.jpg,0.0200,0.3030,0.9620,0.9300
994868731_3810255479.jpg,0.0390,0.1100,0.9940,0.7760
1103502644_3785643312.jpg,0.0270,0.0880,0.9700,0.9400
1188151043_3740825888.jpg,0.1000,0.3120,0.9890,0.6720
1001976347_3936315830.jpg,0.0970,0.0240,0.8430,0.9380
1181951836_3769986848.jpg,0.0030,0.0330,0.9950,0.8900
1074492917_3817259545.jpg,0.0300,0.1820,0.9930,0.8470
941863511_3878592917.jpg,0.0210,0.0700,0.9800,0.9100
1020971283_4070079833.jpg,0.0090,0.0390,0.9000,0.9640
1137799111_3924601510.jpg,0.0300,0.0030,0.9900,0.9980
1079927966_4092883330.jpg,0.0300,0.2200,0.8030,0.9340
1083384676_3989936620.jpg,0.0030,0.0700,0.9810,0.9880
1126706281_4113202684.jpg,0.1130,0.1580,0.9430,0.9670
1030390908_3876584397.jpg,0.0870,0.0950,0.9400,0.8980
956125362_3739445276.jpg,0.0300,0.1610,0.9700,0.9540
929261819_4123397556.jpg,0.1430,0.0530,0.9030,0.9870
1099749757_4044886256.jpg,0.1440,0.0230,0.9480,0.6590
1095986536_3887448478.jpg,0.0170,0.0070,0.9800,0.9980
1179420523_4066568018.jpg,0.0130,0.0100,0.9670,0.9600
1133036512_3976203906.jpg,0.0610,0.0730,0.8680,0.9010
1202727960_3743068437.jpg,0.1020,0.0400,0.9600,0.9900
1028667378_3759295855.jpg,0.0130,0.0050,0.9830,0.9890
1188235541_3703282433.jpg,0.0370,0.1130,0.9770,0.9180
963423051_4012712608.jpg,0.0240,0.0100,0.9300,0.9970
1031779154_3871292435.jpg,0.0780,0.0300,0.9830,0.9530
1029089334_3870178999.jpg,0.0140,0.1890,0.9320,0.9530
1181489292_3924694610.jpg,0.0520,0.0130,0.8930,0.9380
1018570047_3794631649.jpg,0.1730,0.0670,0.8170,0.9900
1009192547_4127569850.jpg,0.0080,0.1360,0.9950,0.9130
1001555154_3733609798.jpg,0.0100,0.0530,0.9570,0.8100
1136773538_3674005467.jpg,0.2060,0.0170,0.7560,0.9500
1163733755_4019385735.jpg,0.0300,0.1100,0.9830,0.9730
1108368150_3880112287.jpg,0.0400,0.1720,0.9900,0.8350
1202773613_3994587531.jpg,0.0260,0.0870,0.9700,0.8440
1125327278_4093190648.jpg,0.2750,0.1960,0.9730,0.6430
1160726160_3691879017.jpg,0.0470,0.0450,0.9830,0.9850
1121503354_4123622811.jpg,0.0100,0.0580,0.9900,0.9580
967009629_4114005119.jpg,0.0220,0.3350,0.9890,0.7830
515463768_3867185106.jpg,0.0290,0.1900,0.9730,0.7300
991859108_4087532321.jpg,0.0170,0.0430,0.8630,0.9850
949178140_3745841918.jpg,0.1430,0.0120,0.9050,0.8160
1166125067_4100323719.jpg,0.0100,-0.0010,0.9880,0.9920
981335371_3998985953.jpg,0.0400,0.0360,0.9420,0.9890
1125513180_3919505201.jpg,0.0290,0.2000,0.9790,0.9670
939948287_4040151454.jpg,0.0910,0.1270,0.9020,0.9080
957419074_3777402006.jpg,0.0830,0.0140,0.8090,0.9930
1092318001_3962465547.jpg,0.0890,0.0040,0.9860,0.9940
1116188517_3836194795.jpg,0.0280,0.0100,0.9890,0.9870
1046961072_3826155624.jpg,0.0770,0.0480,0.7920,0.9430
988254989_3876266699.jpg,0.0770,0.1550,0.8900,0.8290
947173160_4051098657.jpg,0.1170,0.0380,0.8500,0.9330
938433325_3736965681.jpg,0.0080,0.0380,0.9700,0.9570
1088887411_3846486196.jpg,0.0200,0.0000,0.9330,0.9940
938240898_3949191370.jpg,0.0140,0.2980,0.9800,0.6230
955017285_3923620939.jpg,0.0080,0.0130,0.9880,0.9770
1162376869_4018111819.jpg,0.1530,0.1900,0.9800,0.8730
1033819723_4038880379.jpg,0.0160,0.0140,0.9630,0.9880
1108435495_4125786596.jpg,0.0430,0.1080,0.9900,0.5600
928060999_3760575113.jpg,0.0500,0.0400,0.9600,0.9500
1018142296_3890965667.jpg,0.0070,0.1930,0.9970,0.9780
1209377106_3757536279.jpg,0.0060,0.0030,0.9900,0.9820
1090472824_4024684273.jpg,0.0130,0.0270,0.7950,0.9970
1172682731_4005069326.jpg,0.0400,0.0270,0.9230,0.9600
1181646736_3783179602.jpg,0.1410,0.0040,0.7910,0.9910
961129076_3995356640.jpg,0.0650,0.0500,0.9650,0.9700
950459934_3734981751.jpg,0.0490,0.0280,0.9540,0.9740
1076191446_3997068478.jpg,0.1460,0.0220,0.9190,0.9940
974593051_3895660858.jpg,0.0690,0.0320,0.9430,0.8810
1023491607_3940949910.jpg,0.6330,0.4690,0.8700,0.7810
1190068553_3800789977.jpg,0.0800,0.0030,0.9310,0.9910
1017961293_3911788769.jpg,0.0430,0.1930,0.7400,0.9130
1195280444_3734794025.jpg,0.0080,0.2330,0.8610,0.8450
965502394_3841956496.jpg,0.0260,0.1710,0.9890,0.7290
1199343588_3886795675.jpg,0.0100,0.0050,0.9930,0.9970
1024718351_3945808902.jpg,0.0000,0.1000,0.9930,0.9980
934191094_4129166400.jpg,0.0700,0.2100,0.9830,0.8230
951129522_3740721016.jpg,0.0080,0.0500,0.9980,0.9740
1016108314_3747638184.jpg,0.0100,0.0290,0.9530,0.9940
1173907027_3845353756.jpg,0.0130,0.0050,0.9900,0.9730
973669588_3725629346.jpg,0.0650,0.0530,0.8800,0.9600
994750485_3856340546.jpg,0.3910,0.0270,0.7360,0.9970
945881999_3877171309.jpg,0.2300,0.2080,0.7130,0.9950
1035269940_4045849701.jpg,0.0020,0.0000,0.9810,0.9920
1197730270_3793481125.jpg,0.0130,0.3620,0.9830,0.9660
949330460_3850860774.jpg,0.0300,0.0570,0.9460,0.7710
1099541388_3898866939.jpg,0.0000,0.0210,0.9930,0.9880
1047072109_3736722789.jpg,0.1100,0.0270,0.8150,0.9470
1020149460_3722578618.jpg,0.0240,0.3650,0.9170,0.6930
1132467653_3765245762.jpg,0.0600,0.0800,0.9550,0.7830
981269757_3914164358.jpg,0.0000,0.2750,0.9970,0.9430
1126544989_3944208578.jpg,0.0030,0.1100,0.9890,0.9560
1094077053_3832417672.jpg,0.0020,0.0150,0.9840,0.9690
1133627676_3960396997.jpg,0.1570,0.0530,0.9070,0.9730
1076840974_4130245512.jpg,0.0290,0.0080,0.8160,0.9930
1004146165_4030835892.jpg,0.0730,0.1080,0.9830,0.8050
1163752049_3764530074.jpg,0.0430,0.0110,0.7900,0.9640
1138354463_4034334097.jpg,0.0530,0.0680,0.9120,0.9280
929017161_4026565423.jpg,0.2410,0.2930,0.6870,0.9410
1030806435_3997641044.jpg,0.0380,0.0300,0.9250,0.9800
995604708_4124684068.jpg,0.0630,0.0960,0.6790,0.9520
963913602_3743379547.jpg,0.0930,0.1400,0.9570,0.9130
942289307_3993396045.jpg,0.1110,0.0070,0.9580,0.9930
942160080_3698562544.jpg,0.2660,0.0030,0.7950,0.9300
1010380556_3852035758.jpg,0.0100,0.0350,0.9830,0.9730
1074335883_3771086490.jpg,0.1320,0.0850,0.7530,0.8250
999017944_3858153266.jpg,0.0150,0.0290,0.9800,0.9930
1115608087_3690458653.jpg,0.0120,0.1450,0.9720,0.9870
1214554806_3673903462.jpg,0.0030,0.0800,0.9580,0.9630
1175176547_4058983216.jpg,0.0300,0.3290,0.9000,0.9930
938900209_3866992725.jpg,0.0660,0.0170,0.9760,0.9520
1049797957_4083334188.jpg,0.0070,0.0080,0.9470,0.9800
993958116_3886955792.jpg,0.0500,0.0600,0.9970,0.8780
998536714_3808225391.jpg,0.1170,0.0320,0.8990,0.8930
964243430_3935975307.jpg,0.0330,0.0500,0.7430,0.9830
959349513_3898307092.jpg,0.0300,0.0310,0.9660,0.9830
1185870239_3797295386.jpg,0.0130,0.0510,0.9910,0.8030
1057317599_4124561570.jpg,0.1080,0.0810,0.9290,0.8870
1097675009_3976526647.jpg,0.1190,0.0210,0.8860,0.8760
955150853_4129564181.jpg,0.2300,0.1230,0.9280,0.9030
1096760090_3725981761.jpg,0.0460,0.1120,0.9910,0.9330
1223327386_3922114897.jpg,0.0930,0.0660,0.8330,0.9370
1205713358_3980856663.jpg,0.0150,0.0470,0.9730,0.9700
1141640411_3680191515.jpg,0.2780,0.0540,0.9980,0.8900
937743718_4045198386.jpg,0.0930,0.1070,0.8130,0.9800
1034488654_4066913102.jpg,0.0350,0.1070,0.8820,0.7950
935090122_3910381063.jpg,0.0230,0.0410,0.9530,0.9040
1173168049_3909612613.jpg,0.1150,0.0050,0.8310,0.9850
967542116_3928989920.jpg,0.0230,0.0280,0.9800,0.9600
962054377_3906455443.jpg,0.0200,0.1910,0.9870,0.9850
973600215_3774275271.jpg,0.0530,0.0270,0.9460,0.9730
1076803366_3910022667.jpg,-0.0010,0.0150,0.9910,0.9920
1125712462_4117983339.jpg,0.1870,0.1540,0.7900,0.9920
1128484105_3793721090.jpg,0.0130,0.1380,0.9860,0.9700
992809880_4025194954.jpg,0.0130,0.0280,0.9340,0.9580
943865691_3839028094.jpg,0.1560,0.0390,0.9300,0.9340
933635177_3973880957.jpg,0.3730,0.0930,0.6630,0.9980
1128534417_3691290375.jpg,0.0110,0.0990,0.9930,0.9060
1082981629_4103722905.jpg,0.0030,0.0400,0.8150,0.9900
1057596008_3783370504.jpg,0.1190,0.0780,0.7870,0.6910
977051630_4111072427.jpg,0.2310,0.0910,0.8510,0.9640
1144581578_4124650205.jpg,0.0870,0.0450,0.8600,0.9740
1163165179_4108174842.jpg,0.1930,0.0030,0.7230,0.5910
975755894_3942440544.jpg,0.0030,0.0030,0.9030,0.9800
1075228362_3848983620.jpg,0.0110,0.0060,0.9320,0.9820
929007955_4028914469.jpg,0.0100,0.0060,0.9970,0.9890
1113507445_3849253045.jpg,0.0720,0.0410,0.9430,0.9780
985110483_3909888609.jpg,0.0990,0.0110,0.9790,0.9180
949943552_4115368443.jpg,0.0180,0.0090,0.9850,0.9630
1098654763_4026716601.jpg,0.0070,0.2060,0.9780,0.7730
1116834713_3901092859.jpg,0.0760,0.0170,0.8970,0.9940
1089545143_3982925566.jpg,0.0930,0.2940,0.9850,0.9240
1152520428_3780627944.jpg,0.0230,0.0120,0.9200,0.9590
1183132344_4050091463.jpg,0.0070,0.0080,0.9570,0.9780
1034782544_3911018547.jpg,0.6550,0.0230,0.9740,0.2830
1220402274_4013616055.jpg,0.0730,0.0370,0.9230,0.9470
960286385_3833760093.jpg,0.2340,0.3360,0.6700,0.9920
956818441_3881205265.jpg,0.0010,0.0280,0.9660,0.8880
1004024489_3988548706.jpg,0.0200,0.1900,0.9800,0.8200
1159833144_3985254903.jpg,0.0100,0.1780,0.9770,0.9680
1135961964_4069935599.jpg,0.0070,0.1520,0.9960,0.9930
1091509455_3899562247.jpg,0.2160,0.3280,0.7160,0.8930
1097367620_4099593333.jpg,0.1330,0.0040,0.7290,0.9890
956184662_3818207164.jpg,0.0400,0.1070,0.9280,0.9210
1212906269_3802599358.jpg,0.1570,0.0200,0.8370,0.9900
1152122348_3736158902.jpg,0.0130,0.0270,0.8790,0.9900
981858981_3962804199.jpg,0.0900,0.1010,0.9800,0.9520
1113051836_3981797105.jpg,0.1200,0.0030,0.8670,0.9770
970817688_3872615412.jpg,0.0850,0.0860,0.9940,1.0000
942701858_4052668360.jpg,0.0100,0.0920,0.9800,0.9730
1084297276_3940251536.jpg,0.0130,0.0000,0.9700,0.9570
1047641020_3806431420.jpg,0.0080,0.2020,0.9880,0.9990
1219646897_3710290908.jpg,0.0070,0.0480,0.9670,0.9910
1066658719_4060639786.jpg,0.1570,0.0300,0.8300,0.9670
1218298738_3894699607.jpg,0.0340,0.1440,0.9270,0.8010
941567330_3931947939.jpg,0.0130,0.0100,0.9850,0.9630
981340947_3955780043.jpg,0.1180,0.0170,0.9900,0.9830
1156771517_4083258212.jpg,0.0130,0.0900,0.9270,0.9450
987291047_4017356824.jpg,0.4080,0.0150,0.8980,0.9900
981779302_3997579318.jpg,0.0000,0.0110,0.9860,0.9880
1108613031_3913484197.jpg,0.0030,0.0550,0.9630,0.8850
1010688572_3780069327.jpg,0.0530,0.0120,0.9240,0.9940
927140014_3723049328.jpg,0.0140,0.0230,0.9870,0.9730
952123182_3698054764.jpg,0.0070,0.3080,0.9150,0.8270
1182234328_3698691193.jpg,0.1360,0.0530,0.7910,0.9470
1170672927_3677799356.jpg,0.2140,0.1690,0.8270,0.9210
1139825205_3754412162.jpg,0.0100,0.0560,0.9770,0.7730
1216191784_3908903016.jpg,0.0020,0.0830,0.9850,0.8090
985289337_3926513456.jpg,0.2220,0.4350,0.8040,0.8000
979461825_4130237252.jpg,0.0680,0.2100,0.9600,0.8800
600553197_3733138971.jpg,0.0050,0.3700,0.9940,0.7830
1047822461_3955966429.jpg,0.0000,0.0080,0.8270,0.9930
1193226782_3851911292.jpg,0.1430,0.0250,0.7500,0.9430
1070406082_4075052220.jpg,0.0080,0.1930,0.9830,0.9230
1006440746_3909262137.jpg,0.0070,0.0090,0.9770,0.9900
1066598812_4035954144.jpg,0.1110,0.2980,0.7700,0.6880
1201970899_4067196085.jpg,0.0060,0.1300,0.9500,0.7870
987600915_3938137919.jpg,0.0730,0.0280,0.8930,0.9480
1163416497_4008205152.jpg,0.0840,0.0240,0.8170,0.9960
1186640725_3762633525.jpg,0.0320,0.0090,0.9220,0.8670
986365242_3783964656.jpg,0.0100,0.0430,0.9950,0.9640
988713161_3751800664.jpg,0.0940,0.0000,0.8740,0.9850
1018941756_4103368926.jpg,0.0100,0.0970,0.9930,0.8000
956947996_3902748575.jpg,0.0790,0.0740,0.9820,0.9710
1141457854_3915631363.jpg,0.1820,0.2040,0.7680,0.7740
1150601759_3783915443.jpg,0.0470,0.0030,0.8770,0.9980
1028123359_3867414060.jpg,0.0830,0.1130,0.9930,0.9270
1187669893_3917648343.jpg,0.1170,0.0630,0.8270,0.9200
1020414980_3903848104.jpg,0.0300,0.0290,0.9770,0.9800
1038513383_3984744096.jpg,0.0360,0.0110,0.9960,0.9840
1056979669_3851779746.jpg,0.0540,0.0060,0.7680,0.9890
1140949568_4011684299.jpg,0.0760,0.5070,0.8640,0.9900
1047122751_3698290787.jpg,0.0350,0.0790,0.8880,0.8520
1112372869_3699497178.jpg,0.0070,0.0170,0.9960,0.8830
1148052814_3727704114.jpg,0.0060,0.1420,0.9840,0.7790
1091171352_3999310839.jpg,0.2700,0.2350,0.7390,0.9830
569702227_3866889173.jpg,0.0100,0.1400,0.9800,0.8450
978105394_3898518943.jpg,0.1200,0.0560,0.9030,0.9900
1169728911_3970354027.jpg,0.1930,0.0150,0.7930,0.9930
988286173_4021651658.jpg,0.2200,0.3650,0.7170,0.8630
1042387474_3713319012.jpg,0.0100,0.1070,0.9430,0.9400
1125398508_3890447574.jpg,0.0150,0.0200,0.9930,0.9670
927269020_3945552619.jpg,0.0050,0.0910,0.9910,0.8740
1012141923_4088298908.jpg,0.0150,0.0670,0.9750,0.7440
1172157654_3762424165.jpg,0.0220,0.1100,0.8010,0.8810
951132750_3694332083.jpg,0.0030,0.0180,0.8820,0.9580
1126339332_3992730456.jpg,0.0090,0.0330,0.9910,0.9500
1212765133_3876545087.jpg,0.0800,0.0330,0.9230,0.8080
1145197805_4044077035.jpg,0.0590,0.0540,0.8790,0.9710
1084093835_3960342571.jpg,0.0640,0.0400,0.9600,0.9270
1070946623_4119033620.jpg,0.0150,0.0230,0.9900,0.9870
1025204693_3945921611.jpg,0.0600,0.0590,0.9630,0.9060
930077948_3903506922.jpg,0.2730,0.3820,0.7900,0.9200
1139834442_4066803544.jpg,0.0100,0.2330,0.9900,0.9970
1138241614_3981656349.jpg,0.0160,0.0330,0.9810,0.9980
1192395380_3761906716.jpg,0.0210,0.0230,0.9730,0.9930
926908304_4096291062.jpg,0.0190,0.0060,0.9730,0.9580
1223935467_3809778583.jpg,0.0380,0.0250,0.9810,0.7720
971315426_3917857688.jpg,0.0170,0.1040,0.9950,0.9920
931491196_3695537965.jpg,0.0020,0.1310,0.9830,0.9830
1064218829_3998480352.jpg,0.0050,0.0470,0.9900,0.9170
1108128544_4000807593.jpg,0.0400,0.0100,0.9490,0.9670
956047555_4057929658.jpg,0.0070,0.0850,0.9870,0.7350
1051808578_3971915049.jpg,0.0650,0.3010,0.8650,0.8060
1201364746_3778319889.jpg,0.0880,0.0750,0.9590,0.9020
1142476534_4062424047.jpg,0.0230,0.0180,0.9780,0.9610
1066407034_3926921576.jpg,0.1750,0.0310,0.9310,0.9760
1020707081_3837012084.jpg,0.0080,0.2960,0.7430,0.9940
1077963143_3912872391.jpg,0.0040,0.1790,0.9960,0.8480
975179704_4127811514.jpg,0.1300,0.0150,0.8000,0.9780
946545585_3898637518.jpg,0.0930,0.0310,0.7930,0.9330
952976868_3741948172.jpg,0.0270,0.1130,0.9670,0.9330
1205834661_3792113346.jpg,0.0300,0.0750,0.9500,0.9850
1197426286_3922388068.jpg,0.2300,0.1880,0.7960,0.8570
929453260_4119749309.jpg,0.2150,0.1670,0.8100,0.8600
1122465124_3692272659.jpg,0.1030,0.0710,0.9250,0.9070
1192989816_3896514404.jpg,0.2330,0.1800,0.8000,0.8770
1021054045_3897019452.jpg,0.0000,0.0000,0.9370,0.9920
1206269761_4082986022.jpg,0.0430,0.2610,0.9700,0.7410
997997428_3921347924.jpg,0.2420,0.0230,0.8580,0.7930
1165220312_3729635398.jpg,0.2300,0.1520,0.7870,0.9960
983290841_3866830173.jpg,0.0000,0.1900,0.9970,0.8750
1040081000_4124239854.jpg,0.0600,0.0290,0.9230,0.8690
1044219657_3790903401.jpg,0.0150,0.0070,0.9800,0.9430
968096311_3913232211.jpg,0.0050,0.0730,0.9400,0.9130
989801429_4033307866.jpg,0.1670,0.4600,0.9600,0.9830
1154408503_4118657062.jpg,0.0330,0.0230,0.9480,0.9670
1097931176_3958901421.jpg,0.0030,0.1680,0.9800,0.9430
1140596164_4125014170.jpg,0.0180,0.0010,0.9650,0.9810
1159863734_3860918903.jpg,0.0040,0.0310,0.9890,0.8730
1215718756_3843285647.jpg,0.0040,0.1060,0.9890,0.9380
1018133515_3865369817.jpg,0.0080,0.0030,0.9900,0.9880
1015081028_3948615828.jpg,0.0400,0.1230,0.9640,0.9600
1170869886_3901239693.jpg,0.1760,0.2800,0.7630,0.7900
1193729533_4092704135.jpg,0.0300,0.0170,0.9480,0.9400
1015451948_3722205108.jpg,0.0410,0.0170,0.9710,0.9610
1029802754_3827366371.jpg,0.1370,0.0130,0.9400,0.9930
1185248602_3887841228.jpg,0.0300,0.0500,0.8250,0.9200
1196016964_3838472224.jpg,0.0630,0.0810,0.9440,0.9710
1006086873_3940250150.jpg,0.0420,0.0670,0.9970,0.7010
976341910_4096881952.jpg,0.1400,0.3730,0.8970,0.7800
1080187163_3942141666.jpg,0.0110,0.1670,0.9930,0.9080
1077702392_3961455345.jpg,0.0210,0.0230,0.9910,0.9410
1222630861_3730850666.jpg,0.0030,0.3170,0.9900,0.9930
1101002364_3926860521.jpg,0.1170,0.0920,0.8730,0.8160
1097149272_3899335393.jpg,0.1590,0.0600,0.7680,0.9730
997132682_4128755786.jpg,0.0910,0.1870,0.8920,0.8600
928868701_3834699179.jpg,0.0630,0.0130,0.9230,0.9760
1190350635_4043227020.jpg,0.1880,0.1260,0.7930,0.8860
934716476_4096893509.jpg,0.0190,0.0000,0.9890,0.9750
1216670543_3993976593.jpg,0.0330,0.1300,0.9900,0.8650
1048588780_3764720232.jpg,0.0000,0.1220,0.5110,0.7470
1137238980_3873681786.jpg,0.0060,0.0150,0.9850,0.9820
1085614354_3964192195.jpg,0.0050,0.0070,0.9880,0.9870
990491738_3949213596.jpg,0.1070,0.1340,0.9090,0.9170
997790086_4070736292.jpg,0.2410,0.0270,0.6580,0.9630
1034872399_3743837327.jpg,0.1370,0.0530,0.9570,0.9630
1101503255_3711439401.jpg,0.0000,0.1800,0.9970,0.9680
1064562131_3913794697.jpg,0.0130,0.0080,0.9830,0.9930
962688442_4126119480.jpg,0.1940,0.3060,0.7880,0.7270
1068044560_3990833128.jpg,0.0260,0.0600,0.9780,0.8980
1079862483_3912765531.jpg,0.0100,0.0500,0.9950,0.9740
1092762265_3951385622.jpg,0.0130,0.0150,0.9810,0.9750
1042855763_4122717567.jpg,0.3830,0.0000,0.7900,0.8580
1131372284_3863202824.jpg,0.0170,0.1340,0.9840,0.8770
991967825_4000855909.jpg,0.0570,0.0130,0.8170,0.9850
1090145546_3918934936.jpg,0.0070,0.0470,0.9970,0.8070
986847522_3863035948.jpg,0.0130,0.1480,0.9830,0.9580
1094407118_3796602899.jpg,0.0170,0.0610,0.9370,0.9710
991187909_4084553962.jpg,0.0160,0.1320,0.9680,0.8090
931956218_3773433179.jpg,0.0780,0.2130,0.9330,0.7430
1003641460_3921062108.jpg,0.0070,0.0980,0.9940,0.8800
1196496948_3723369109.jpg,0.0540,0.0930,0.9350,0.9430
984407238_3905144703.jpg,0.0230,0.0170,0.9740,0.9770
1201832024_3827002129.jpg,0.1130,0.0320,0.7930,0.9820
1172958110_3976572611.jpg,0.0980,0.1080,0.8950,0.8910
1190218550_3964743293.jpg,0.0030,0.1300,0.9900,0.9380
1132175093_3761906658.jpg,0.0460,0.0240,0.9610,0.9880
978417034_4013269522.jpg,0.0110,0.3360,0.9740,0.9140
1125204851_3861242088.jpg,0.1910,0.0310,0.7410,0.9930
1129501816_4015147680.jpg,0.0060,0.0350,0.9960,0.9890
975172923_4012447031.jpg,0.0700,0.0330,0.8930,0.9970
1179505315_3819999754.jpg,0.0640,0.0220,0.9870,0.9430
1116048572_4120333973.jpg,0.2900,0.0330,0.9400,0.9800
1128613936_3724676296.jpg,0.0100,0.0130,0.9870,0.8900
932365210_3929319363.jpg,0.0470,0.0080,0.9970,0.9860
957770425_4093143263.jpg,0.0040,0.2330,0.9890,0.9170
1207279722_3698521571.jpg,0.2890,0.1980,0.9140,0.6570
1084662125_3835735208.jpg,0.0830,0.0500,0.9930,0.8610
1177549033_3837907721.jpg,0.5400,0.1180,0.9730,0.7830
992709172_4055887992.jpg,0.1140,0.0860,0.7660,0.8490
965028617_3762586151.jpg,0.0050,0.0130,0.9920,0.9830
1007188314_3754477233.jpg,0.0460,0.1210,0.9520,0.6920
1076519989_3680143014.jpg,0.0110,0.2310,0.9890,0.7900
1155228929_3960296182.jpg,0.0900,0.1100,0.9230,0.9170
1219092112_3815696237.jpg,0.0000,0.0050,0.9740,0.9920
1120154951_4112885529.jpg,0.0230,0.1130,0.9670,0.9060
1047364425_3932602369.jpg,0.0300,0.0090,0.9770,0.9950
1194096052_3691242883.jpg,0.0150,0.1220,0.9960,0.8020
1055032347_3991079115.jpg,0.0070,0.0130,0.9970,0.9930
930810694_3809486901.jpg,0.0260,0.0220,0.9220,0.9840
1177725385_4028905975.jpg,0.3010,0.0160,0.7170,0.9560
1122650567_3729815116.jpg,0.0000,0.2500,0.9820,0.9270
979647606_3908293179.jpg,0.0100,0.0830,0.9930,0.7630
1058011353_3762118176.jpg,0.0800,0.0420,0.6690,0.3850
1025123811_3810110654.jpg,0.0000,0.0830,0.9930,0.6100
1042257101_3702316664.jpg,0.0070,0.0130,0.9870,0.9900
951837439_4111846268.jpg,0.2500,0.3430,0.8530,0.9400
1049674714_3855463454.jpg,0.0900,0.0840,0.8250,0.7510
1014441131_3990884587.jpg,0.1020,0.0440,0.9160,0.9800
948841471_4018300339.jpg,0.1030,0.0400,0.8510,0.9700
1186882214_3976661966.jpg,0.0670,0.0000,0.9330,0.9420
1004890527_4039551799.jpg,0.0070,0.0400,0.9630,0.8950
1170254314_3869853319.jpg,0.0390,0.0330,0.9530,0.9950
946264765_3983574529.jpg,0.0170,0.0670,0.9080,0.8160
1201593347_3694695855.jpg,0.0830,0.0400,0.9870,0.9500
